 "GAGE No.    5:  K,I,J Coord. =     1,  133,  129;  STREAM SEGMENT =    12;  REACH =   153 "
     "DATA: Time           Stage            Flow           Depth           Width      Midpt-Flow         Precip.              ET          Runoff     Conductance        HeadDiff       Hyd.Grad."
     1.0700000E+02   8.2867505E+02   3.2612712E+05   6.8204927E-01   2.5000000E+01   3.2614006E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.5417761E+02   1.6758582E-01   1.6758582E-01
     1.0800000E+02   8.2862000E+02   2.8347556E+05   6.2702721E-01   2.5000000E+01   2.8348416E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.5417761E+02   1.1172550E-01   1.1172550E-01
     1.0900000E+02   8.2858038E+02   2.5420708E+05   5.8737898E-01   2.5000000E+01   2.5421302E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.5417761E+02   7.7151500E-02   7.7151500E-02
     1.1000000E+02   8.2855524E+02   2.3506620E+05   5.6227201E-01   2.5000000E+01   2.3507070E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.5417761E+02   5.8354743E-02   5.8354743E-02
     1.1100000E+02   8.2853845E+02   2.2468108E+05   5.4548395E-01   2.5000000E+01   2.2468472E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.5417761E+02   4.7350120E-02   4.7350120E-02
     1.1200000E+02   8.2852673E+02   2.1654812E+05   5.3375989E-01   2.5000000E+01   2.1655125E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.5417761E+02   4.0402915E-02   4.0402915E-02
     1.1300000E+02   8.2851544E+02   2.0892244E+05   5.2244854E-01   2.5000000E+01   2.0892502E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.5417761E+02   3.3340085E-02   3.3340085E-02
     1.1400000E+02   8.2850781E+02   2.0360423E+05   5.1483190E-01   2.5000000E+01   2.0360647E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.5417761E+02   2.9095294E-02   2.9095294E-02
     1.1500000E+02   8.2850446E+02   2.0182548E+05   5.1145703E-01   2.5000000E+01   2.0182762E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.5417761E+02   2.7893053E-02   2.7893053E-02
     1.1600000E+02   8.2850024E+02   1.9901175E+05   5.0724924E-01   2.5000000E+01   1.9901370E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.5417761E+02   2.5337370E-02   2.5337370E-02
     1.1700000E+02   8.2849615E+02   1.9614870E+05   5.0317764E-01   2.5000000E+01   1.9615044E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.5417761E+02   2.2604475E-02   2.2604475E-02
     1.1800000E+02   8.2849078E+02   1.9255231E+05   4.9779263E-01   2.5000000E+01   1.9255375E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.5417761E+02   1.8624777E-02   1.8624777E-02
     1.1900000E+02   8.2848718E+02   1.9040211E+05   4.9417841E-01   2.5000000E+01   1.9040334E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.5417761E+02   1.6150223E-02   1.6150223E-02
     1.2000000E+02   8.2848297E+02   1.8762286E+05   4.8998898E-01   2.5000000E+01   1.8762388E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.5417761E+02   1.3061228E-02   1.3061228E-02
