 "GAGE No.    1:  K,I,J Coord. =     1,   61,   10;  STREAM SEGMENT =    30;  REACH =    29 "
     "DATA: Time           Stage            Flow           Depth           Width      Midpt-Flow         Precip.              ET          Runoff     Conductance        HeadDiff       Hyd.Grad."
     1.4000000E+01   8.0566772E+02   1.6927842E+05   1.6071121E-01   2.5000000E+01   1.6917136E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.8312057E+03  -1.1692245E-01  -1.1692245E-01
     1.5000000E+01   8.0566760E+02   1.6936275E+05   1.6060098E-01   2.5000000E+01   1.6925552E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.8312057E+03  -1.1711910E-01  -1.1711910E-01
     1.6000000E+01   8.0566864E+02   1.7094775E+05   1.6159125E-01   2.5000000E+01   1.7084075E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.8312057E+03  -1.1686075E-01  -1.1686075E-01
     1.7000000E+01   8.0567010E+02   1.7434034E+05   1.6305642E-01   2.5000000E+01   1.7423353E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.8312057E+03  -1.1664798E-01  -1.1664798E-01
     1.8000000E+01   8.0567139E+02   1.7649788E+05   1.6437125E-01   2.5000000E+01   1.7639105E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.8312057E+03  -1.1668640E-01  -1.1668640E-01
     1.9000000E+01   8.0567206E+02   1.7703747E+05   1.6505274E-01   2.5000000E+01   1.7693034E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.8312057E+03  -1.1701169E-01  -1.1701169E-01
     2.0000000E+01   8.0567236E+02   1.7765088E+05   1.6535549E-01   2.5000000E+01   1.7754342E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.8312057E+03  -1.1735854E-01  -1.1735854E-01
     2.1000000E+01   8.0567242E+02   1.7747223E+05   1.6543226E-01   2.5000000E+01   1.7736450E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.8312057E+03  -1.1765371E-01  -1.1765371E-01
     2.2000000E+01   8.0567273E+02   1.7843570E+05   1.6569206E-01   2.5000000E+01   1.7832788E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.8312057E+03  -1.1776493E-01  -1.1776493E-01
     2.3000000E+01   8.0567303E+02   1.7892111E+05   1.6602992E-01   2.5000000E+01   1.7881322E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.8312057E+03  -1.1783222E-01  -1.1783222E-01
     2.4000000E+01   8.0567322E+02   1.7898594E+05   1.6617624E-01   2.5000000E+01   1.7887792E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.8312057E+03  -1.1797554E-01  -1.1797554E-01
     2.5000000E+01   8.0567346E+02   1.7981350E+05   1.6647306E-01   2.5000000E+01   1.7970544E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.8312057E+03  -1.1801358E-01  -1.1801358E-01
     2.6000000E+01   8.0567395E+02   1.8065483E+05   1.6694807E-01   2.5000000E+01   1.8054678E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.8312057E+03  -1.1799376E-01  -1.1799376E-01
     2.7000000E+01   8.0567432E+02   1.8113570E+05   1.6729002E-01   2.5000000E+01   1.8102759E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.8312057E+03  -1.1806487E-01  -1.1806487E-01
