 Stress_Period Precip SW_Irr GW_Irr ET Recharge Runoff Storage Error
 329            2674408.                  0.                  0.           -1313895.            -887934.                  0.            -472579.                  0.
 330           11845404.              23321.             157301.          -11717969.           -1813237.                  0.            1505179.                 -0.
 331           11746338.            2981967.            4075011.          -16423128.           -1296992.                  0.           -1083196.                  0.
 332           13858377.            6624629.            7899005.          -24122628.           -4322016.                  0.              62633.                 -0.
 333             301869.            7416622.           13292203.          -24949098.           -1952116.                  0.            5890520.                 -0.
 334            1460095.            2098195.           15290391.          -20128484.           -1244508.                  0.            2524311.                 -0.
 335                  0.            1226684.           13208465.          -14139334.            -853688.                  0.             557872.                 -0.
 336                  0.            1331982.            2847937.          -10485576.            -561977.                  0.            6867635.                 -0.
 337            2908612.             893810.             387898.           -7110600.            -397271.                  0.            3317551.                  0.
 338           16401213.                  0.                  0.           -1590151.           -2219383.                  0.          -12591679.                 -0.
 339           17127778.                  0.                  0.            -483148.           -5685857.                  0.          -10958772.                 -0.
 340           11660808.                  0.                  0.            -744325.           -6893426.                  0.           -4023058.                  0.
 341           31111816.                  0.                  0.            -979428.          -27796321.                  0.           -2336067.                  0.
 342            6448462.                  0.                499.          -11437855.            -784635.                  0.            5773529.                 -0.
 343            7882492.            1537964.            1837853.          -16696400.            -872143.                  0.            6310234.                 -0.
 344            7886695.            6909723.            8225275.          -23145403.            -584243.                  0.             707953.                  0.
 345                  0.           10868611.           12937457.          -25029151.           -2170751.                  0.            3393834.                 -0.
 346                  0.            7804184.           12671145.          -21313159.           -1897869.                  0.            2735698.                  0.
 347            7264308.            2487998.           11237753.          -19029776.           -2105212.                  0.             144929.                 -0.
 348            6148836.            2452605.            1763697.          -12489757.           -1515638.                  0.            3640256.                 -0.
 349            2729183.            1872837.             595046.           -9029826.            -486117.                  0.            4318877.                  0.
 350            2904158.                  0.                  0.           -1835266.            -251131.                  0.            -817760.                  0.
 351           15244065.                  0.                  0.            -521930.           -2744745.                  0.          -11977390.                  0.
 352           15933425.                  0.                  0.            -651170.           -6083510.                  0.           -9198745.                 -0.
 353             283413.                  0.                  0.           -1505702.            -102671.                  0.            1324960.                  0.
 354            2168073.             140477.             738154.          -12379328.            -186948.                  0.            9519572.                  0.
 355            1177071.            4518349.            6963644.          -18593128.             -72016.                  0.            6006079.                  0.
 356            8195330.            6854359.            8165181.          -18560901.            -746951.                  0.           -3907018.                 -0.
 357            4752126.            8487558.           11609962.          -23176830.           -1702209.                  0.              29393.                 -0.
 358            2909254.            2050323.           15779702.          -22831380.           -1215237.                  0.            3307339.                 -0.
 359             534845.            1130564.           13516484.          -14890032.            -783870.                  0.             492010.                  0.
 360                  0.             934499.            2897947.          -10068735.            -465758.                  0.            6702047.                 -0.
 361                  0.            1171436.             762981.           -5810332.            -170574.                  0.            4046489.                  0.
 362           11367729.                  0.                  0.           -1898327.            -958895.                  0.           -8510508.                 -0.
 363           15558372.                  0.                  0.            -416002.           -3742127.                  0.          -11400242.                  0.
 364           11646816.                  0.                  0.            -625007.           -4344004.                  0.           -6677805.                 -0.
 365           15986196.                  0.                  0.           -1191693.          -11106793.                  0.           -3687710.                  0.
 366            9670251.               1874.              15316.          -14227775.           -3583684.                  0.            8124019.                  0.
 367            1215422.            4035309.            6268669.          -19674693.             -74077.                  0.            8229371.                 -0.
 368             849897.            9316492.           11095916.          -22240444.             -89371.                  0.            1067510.                  0.
 369            3659122.            6067363.           13090226.          -23470365.            -887354.                  0.            1541008.                  0.
 370                  0.            1233125.           16573097.          -19279007.            -815692.                  0.            2288478.                  0.
 371            3646518.            1124014.           10151014.          -14669999.           -1081936.                  0.             830389.                 -0.
 372            9361113.             329456.             307612.          -11927475.           -1089771.                  0.            3019065.                 -0.
 373           14670671.             633746.             167117.           -7621790.           -1343658.                  0.           -6506086.                 -0.
 374            6118191.                  0.                  0.           -2315223.            -764793.                  0.           -3038175.                 -0.
 375           27661013.                  0.                  0.            -402667.          -11569612.                  0.          -15688733.                  0.
 376           11178977.                  0.                  0.            -830437.           -9494731.                  0.            -853809.                  0.
 377            3106930.                  0.                  0.           -1401527.           -2189440.                  0.             484037.                  0.
 378            5951578.               1492.              23009.          -13974962.            -673177.                  0.            8672060.                 -0.
 379            7108643.            2362477.            3056058.          -16618680.            -624796.                  0.            4716299.                 -0.
 380            4815593.            7180813.            7559848.          -21886392.            -415957.                  0.            2746095.                  0.
 381            8312436.            8168971.            8470726.          -23934024.           -2399076.                  0.            1380967.                 -0.
 382            2025260.                  0.            9661822.          -21532294.            -237920.                  0.           10083133.                  0.
 383             988844.                  0.            6367636.          -11843369.            -158803.                  0.            4645692.                  0.
 384             878538.                  0.            1262322.           -4219688.            -118805.                  0.            2197633.                 -0.
 385             875580.                  0.             382063.           -2435265.             -53374.                  0.            1230996.                 -0.
 386            8782334.                  0.                  0.           -2598748.            -709287.                  0.           -5474299.                 -0.
 387           33791667.                  0.                  0.            -304914.           -8233467.                  0.          -25253286.                 -0.
 388           22613174.                  0.                  0.            -784587.          -17245649.                  0.           -4582938.                  0.
 389           11851133.                  0.                  0.           -1292762.           -8869735.                  0.           -1688635.                  0.
 390           19149931.                  0.                  0.           -8688636.          -13354275.                  0.            2892981.                  0.
 391            3008391.            2090545.            2599359.          -18002267.            -168698.                  0.           10472669.                 -0.
 392            6649291.            7092900.            8854731.          -24002534.            -505705.                  0.            1911318.                 -0.
 393            4678892.            8269477.           10266776.          -22926943.           -1664003.                  0.            1375800.                 -0.
 394                  0.            8503396.           13707427.          -23221171.           -1816938.                  0.            2827286.                 -0.
 395            2557434.            3027663.           10663370.          -16699722.           -1030892.                  0.            1482147.                 -0.
 396            4899741.            3194193.            1612943.          -11958737.           -1237084.                  0.            3488943.                  0.
 397            1978258.            1513197.             483561.           -7602796.            -303297.                  0.            3931076.                  0.
 398            6303012.                  0.                  0.           -2466370.            -496512.                  0.           -3340130.                 -0.
 399           13221496.                  0.                  0.            -361826.           -3034603.                  0.           -9825067.                 -0.
 400           24002398.             173705.                  0.            -626432.          -10501280.                  0.          -13048392.                  0.
 401           11111428.             512323.                  0.           -1101122.           -8954294.                  0.           -1568335.                  0.
 402           13891063.            1059813.                193.          -10636522.           -7378051.                  0.            3063505.                 -0.
 403            5604880.            1546622.            1875212.          -17319308.            -608231.                  0.            8900825.                 -0.
 404            3335430.            8750971.           10469986.          -25588150.            -509824.                  0.            3541587.                 -0.
 405                  0.           10169192.           12024789.          -23336974.           -1630541.                  0.            2773534.                  0.
 406                  0.            7084407.           12550306.          -21866235.           -1458204.                  0.            3689726.                 -0.
 407            1624499.            3484071.            9796974.          -16980290.            -620508.                  0.            2695254.                  0.
 408             692616.            3387932.            1555428.          -10199270.            -371101.                  0.            4934395.                 -0.
